fipscode,state,year,density,providers,Total,Deployment,Supply,Demand,HHINC,percent_male,percent_white,percent_black,lowed,region,unemploymentrate,typography,slope,road
4007,Arizona,2008.0,0.000153293653503387,8.83333333333333,51.2,31.2,16.25,6.5,31745,0.495068959709565,0.826767969758781,0.0048094017253962,0: Not low-education type,4: West,5.8,17: Open high mountains,,
4007,Arizona,2004.0,0.000153293653503387,3.33333333333333,51.2,31.2,16.25,6.5,31745,0.495109192384731,0.834568189331622,0.0050366567489255,0: Not low-education type,4: West,5.8,17: Open high mountains,,
4009,Arizona,2004.0,0.000110092714788796,3.0,51.2,31.2,16.25,6.5,29993,0.531205088218206,0.804329877992845,0.0220469070115892,0: Not low-education type,4: West,5.9,16: Open low mountains,,
4009,Arizona,2008.0,0.000110092714788796,7.14285714285714,51.2,31.2,16.25,6.5,29993,0.53890662954775,0.809519910477906,0.0202243511012855,0: Not low-education type,4: West,5.9,16: Open low mountains,,
4011,Arizona,2004.0,5.99238827331422e-05,2.66666666666667,51.2,31.2,16.25,6.5,40931,0.524307855345079,0.946482977877865,0.0090078156047158,0: Not low-education type,4: West,4.8,21: High mountains,,
4011,Arizona,2008.0,5.99238827331422e-05,6.25,51.2,31.2,16.25,6.5,40931,0.527391659852821,0.936456021492816,0.0115640696180353,0: Not low-education type,4: West,4.8,21: High mountains,,
4012,Arizona,2008.0,6.27110400695674e-05,7.66666666666667,51.2,31.2,16.25,6.5,25739,0.513403064947701,0.797032352225736,0.007200194599854,1: Low-education type,4: West,6.7,11: Plains with low mountains,,
4012,Arizona,2004.0,6.27110400695674e-05,2.66666666666667,51.2,31.2,16.25,6.5,25739,0.516542369487962,0.817258121027078,0.0088092497121978,1: Low-education type,4: West,6.7,11: Plains with low mountains,,
4013,Arizona,2004.0,0.0059896011159778,8.86666666666667,51.2,31.2,16.25,6.5,46322,0.498185999426542,0.88611850690198,0.0438221577244241,0: Not low-education type,4: West,4.0,17: Open high mountains,,
4013,Arizona,2008.0,0.0059896011159778,13.5461538461538,51.2,31.2,16.25,6.5,46322,0.496142597534222,0.86402314892281,0.0511736617360472,0: Not low-education type,4: West,4.0,17: Open high mountains,,
4015,Arizona,2008.0,0.000204856064227254,7.16666666666667,51.2,31.2,16.25,6.5,32482,0.500039984406082,0.93123181959036,0.0103959455812233,0: Not low-education type,4: West,4.2,12: Plains with high mountains,,
4015,Arizona,2004.0,0.000204856064227254,3.0,51.2,31.2,16.25,6.5,32482,0.498108253333407,0.939951584580187,0.0084089939674608,0: Not low-education type,4: West,4.2,12: Plains with high mountains,,
4017,Arizona,2008.0,0.000157474389508025,6.8,51.2,31.2,16.25,6.5,30041,0.499804879861743,0.522587478861985,0.0093936409417798,0: Not low-education type,4: West,8.0,"6: Tablelands, considerable relief",,
4017,Arizona,2004.0,0.000157474389508025,2.73333333333333,51.2,31.2,16.25,6.5,30041,0.496691770292097,0.503142818222508,0.0106544456769222,0: Not low-education type,4: West,8.0,"6: Tablelands, considerable relief",,
4019,Arizona,2008.0,0.0015357236923703,13.2222222222222,51.2,31.2,16.25,6.5,37454,0.490987602528679,0.868833554802858,0.0379880509786335,0: Not low-education type,4: West,4.4,12: Plains with high mountains,,
4019,Arizona,2004.0,0.0015357236923703,7.16666666666667,51.2,31.2,16.25,6.5,37454,0.490081456317358,0.88277368634769,0.0345862059018663,0: Not low-education type,4: West,4.4,12: Plains with high mountains,,
4021,Arizona,2004.0,0.000850082987609692,4.71428571428571,51.2,31.2,16.25,6.5,37858,0.533853976817088,0.84998541955238,0.034277721076037,1: Low-education type,4: West,5.5,11: Plains with low mountains,,
4021,Arizona,2008.0,0.000850082987609692,10.0,51.2,31.2,16.25,6.5,37858,0.52712258172264,0.838740751123584,0.0457813790779306,1: Low-education type,4: West,5.5,11: Plains with low mountains,,
4023,Arizona,2008.0,0.000483571797869776,8.33333333333333,51.2,31.2,16.25,6.5,32017,0.475511442441054,0.971783980582524,0.0052877947295423,1: Low-education type,4: West,8.5,12: Plains with high mountains,,
4023,Arizona,2004.0,0.000483571797869776,3.0,51.2,31.2,16.25,6.5,32017,0.476299161521274,0.974437210196286,0.0048530860341638,1: Low-education type,4: West,8.5,12: Plains with high mountains,,
4025,Arizona,2008.0,0.000369298347076342,10.04,51.2,31.2,16.25,6.5,35260,0.490528428917055,0.946390102788207,0.0068083575192579,0: Not low-education type,4: West,4.4,17: Open high mountains,,
4025,Arizona,2004.0,0.000369298347076342,4.0,51.2,31.2,16.25,6.5,35260,0.490246084058311,0.953157777044223,0.0059684169053678,0: Not low-education type,4: West,4.4,17: Open high mountains,,
4027,Arizona,2008.0,0.000490539691210839,9.71428571428571,51.2,31.2,16.25,6.5,32616,0.500753130197383,0.923892009497809,0.0235928494471815,1: Low-education type,4: West,15.8,11: Plains with low mountains,,
4027,Arizona,2004.0,0.000490539691210839,4.0,51.2,31.2,16.25,6.5,32616,0.50164907651715,0.930067583206036,0.0232838031754849,1: Low-education type,4: West,15.8,11: Plains with low mountains,,
5001,Arkansas,2008.0,0.000271747840301459,5.54545454545455,1.0,0.0,0.0,0.0,32343,0.482749675745785,0.736757457846952,0.245966277561608,0: Not low-education type,3: South,6.8,1: Flat plains,,
5001,Arkansas,2004.0,0.000271747840301459,2.22222222222222,1.0,0.0,0.0,0.0,32343,0.481794961686783,0.746782190614514,0.238743927480343,0: Not low-education type,3: South,6.8,1: Flat plains,,
5003,Arkansas,2008.0,0.000335852459039239,5.88888888888889,1.0,0.0,0.0,0.0,32385,0.483294202636807,0.718620191439408,0.263996749142135,0: Not low-education type,3: South,8.1,1: Flat plains,,
5003,Arkansas,2004.0,0.000335852459039239,2.22222222222222,1.0,0.0,0.0,0.0,32385,0.483071342200726,0.714544826394887,0.272715494904128,0: Not low-education type,3: South,8.1,1: Flat plains,,
5005,Arkansas,2008.0,0.0010591197878415,5.5,1.0,0.0,0.0,0.0,30463,0.48175534092825,0.976227751150076,0.0016378043787181,0: Not low-education type,3: South,5.4,19: High hills,,
5005,Arkansas,2004.0,0.0010591197878415,2.69230769230769,1.0,0.0,0.0,0.0,30463,0.481644378908832,0.978593583159607,0.0014745512787918,0: Not low-education type,3: South,5.4,19: High hills,,
5007,Arkansas,2008.0,0.0034505007824944,8.33333333333333,1.0,0.0,0.0,0.0,45264,0.493313789390295,0.919191487948692,0.0140223047621758,0: Not low-education type,3: South,3.1,19: High hills,,
5007,Arkansas,2004.0,0.0034505007824944,3.66666666666667,1.0,0.0,0.0,0.0,45264,0.494592480866991,0.934472934472934,0.0105413105413105,0: Not low-education type,3: South,3.1,19: High hills,,
5009,Arkansas,2004.0,0.000870986667632881,2.4,1.0,0.0,0.0,0.0,31545,0.485816618911175,0.976389684813754,0.0015759312320916,0: Not low-education type,3: South,5.0,20: Low mountains,,
5009,Arkansas,2008.0,0.000870986667632881,7.4,1.0,0.0,0.0,0.0,31545,0.489262725158219,0.97162871206794,0.0021636825877643,0: Not low-education type,3: South,5.0,20: Low mountains,,
5011,Arkansas,2008.0,0.000255024896282908,5.75,1.0,0.0,0.0,0.0,26507,0.488705660053251,0.692261444644851,0.282143777376965,0: Not low-education type,3: South,7.7,4: Irregular plains,,
5011,Arkansas,2004.0,0.000255024896282908,2.0,1.0,0.0,0.0,0.0,26507,0.493103163459156,0.701412406046089,0.283389774510614,0: Not low-education type,3: South,7.7,4: Irregular plains,,
5013,Arkansas,2008.0,0.000119847765466284,4.5,1.0,0.0,0.0,0.0,29841,0.499457308248915,0.758683068017366,0.224855282199711,0: Not low-education type,3: South,6.6,1: Flat plains,,
5013,Arkansas,2004.0,0.000119847765466284,2.0,1.0,0.0,0.0,0.0,29841,0.491861920944375,0.755857628331247,0.232874262207119,0: Not low-education type,3: South,6.6,1: Flat plains,,
5015,Arkansas,2004.0,0.000608993878008911,3.125,1.0,0.0,0.0,0.0,27711,0.493013972055888,0.967027483494549,0.0021495470597267,0: Not low-education type,3: South,4.4,19: High hills,,
5015,Arkansas,2008.0,0.000608993878008911,7.0,1.0,0.0,0.0,0.0,27711,0.494146596077847,0.958988889717396,0.0044366564760271,0: Not low-education type,3: South,4.4,19: High hills,,
5017,Arkansas,2004.0,0.000259205632287545,2.0,1.0,0.0,0.0,0.0,22007,0.484820250019411,0.445609131143722,0.541035794704558,1: Low-education type,3: South,9.8,1: Flat plains,,
5017,Arkansas,2008.0,0.000259205632287545,6.2,1.0,0.0,0.0,0.0,22007,0.490871369294606,0.436514522821577,0.549792531120332,1: Low-education type,3: South,9.8,1: Flat plains,,
5019,Arkansas,2008.0,0.00038462771242668,5.71428571428571,1.0,0.0,0.0,0.0,29894,0.478729804056377,0.739944998281196,0.236851151598487,0: Not low-education type,3: South,5.9,15: Open high hills,,
5019,Arkansas,2004.0,0.00038462771242668,2.5,1.0,0.0,0.0,0.0,29894,0.481269647223192,0.747729654208872,0.229697869367796,0: Not low-education type,3: South,5.9,15: Open high hills,,
5021,Arkansas,2004.0,0.000345607509716727,2.0,1.0,0.0,0.0,0.0,27121,0.484934926011767,0.982825221370417,0.0026742734890354,1: Low-education type,3: South,8.1,4: Irregular plains,,
5021,Arkansas,2008.0,0.000345607509716727,5.07692307692308,1.0,0.0,0.0,0.0,27121,0.489234375963971,0.981861928558208,0.0033314825097168,1: Low-education type,3: South,8.1,4: Irregular plains,,
5023,Arkansas,2004.0,0.000639652608709588,2.42857142857143,1.0,0.0,0.0,0.0,32285,0.488328403549444,0.980653929170997,0.0021184746982172,0: Not low-education type,3: South,4.8,14: Open hills,,
5023,Arkansas,2008.0,0.000639652608709588,5.3125,1.0,0.0,0.0,0.0,32285,0.491862779534012,0.97631034617336,0.0032783046481676,0: Not low-education type,3: South,4.8,14: Open hills,,
5025,Arkansas,2008.0,0.000202068906890828,6.71428571428571,1.0,0.0,0.0,0.0,34623,0.493219373219373,0.859031339031339,0.130826210826211,0: Not low-education type,3: South,5.7,4: Irregular plains,,
5025,Arkansas,2004.0,0.000202068906890828,2.57142857142857,1.0,0.0,0.0,0.0,34623,0.490736505032022,0.862534309240622,0.125228728270814,0: Not low-education type,3: South,5.7,4: Irregular plains,,
5027,Arkansas,2004.0,0.000438977280486972,2.71428571428571,1.0,0.0,0.0,0.0,29169,0.47718056770295,0.620577244175877,0.364832630993083,0: Not low-education type,3: South,6.2,4: Irregular plains,,
5027,Arkansas,2008.0,0.000438977280486972,6.57142857142857,1.0,0.0,0.0,0.0,29169,0.479161598962134,0.609340792994405,0.372334387415876,0: Not low-education type,3: South,6.2,4: Irregular plains,,
5029,Arkansas,2004.0,0.000523985579247941,2.58333333333333,1.0,0.0,0.0,0.0,31705,0.489692480140358,0.855938398557435,0.12169209025781,0: Not low-education type,3: South,5.0,9: Plains with hills,,
5029,Arkansas,2008.0,0.000523985579247941,6.07692307692308,1.0,0.0,0.0,0.0,31705,0.49179548156956,0.854649227110583,0.117146254458977,0: Not low-education type,3: South,5.0,9: Plains with hills,,
5031,Arkansas,2008.0,0.0018255880553585,6.85714285714286,1.0,0.0,0.0,0.0,34711,0.486851129495478,0.848021775472588,0.122669209996142,0: Not low-education type,3: South,4.6,4: Irregular plains,,
5031,Arkansas,2004.0,0.0018255880553585,2.85714285714286,1.0,0.0,0.0,0.0,34711,0.486047885464086,0.878143424725765,0.0978327599587634,0: Not low-education type,3: South,4.6,4: Irregular plains,,
5033,Arkansas,2008.0,0.0014019401402218,7.1,1.0,0.0,0.0,0.0,35076,0.493361561058868,0.924211839233256,0.0131291746672575,0: Not low-education type,3: South,4.2,19: High hills,,
5033,Arkansas,2004.0,0.0014019401402218,3.0,1.0,0.0,0.0,0.0,35076,0.494756475225225,0.931570242117117,0.0114548141891892,0: Not low-education type,3: South,4.2,19: High hills,,
5035,Arkansas,2004.0,0.0012012648119992,2.375,1.0,0.0,0.0,0.0,30461,0.476743723391557,0.492300958898659,0.4926192655075,1: Low-education type,3: South,6.3,1: Flat plains,,
5035,Arkansas,2008.0,0.0012012648119992,6.44444444444444,1.0,0.0,0.0,0.0,30461,0.476636620051678,0.476794414091008,0.505946862857256,1: Low-education type,3: South,6.3,1: Flat plains,,
5037,Arkansas,2008.0,0.000425041493804846,6.25,1.0,0.0,0.0,0.0,30287,0.482527472527473,0.75467032967033,0.23021978021978,0: Not low-education type,3: South,7.4,4: Irregular plains,,
5037,Arkansas,2004.0,0.000425041493804846,2.5,1.0,0.0,0.0,0.0,30287,0.483281865616015,0.750931743158343,0.235384943030561,0: Not low-education type,3: South,7.4,4: Irregular plains,,
5039,Arkansas,2004.0,0.000170016597521938,2.0,1.0,0.0,0.0,0.0,26546,0.484553775743707,0.570480549199085,0.418077803203661,0: Not low-education type,3: South,6.8,4: Irregular plains,,
5039,Arkansas,2008.0,0.000170016597521938,5.2,1.0,0.0,0.0,0.0,26546,0.4898575223376,0.566892055059164,0.417049021975368,0: Not low-education type,3: South,6.8,4: Irregular plains,,
5041,Arkansas,2008.0,0.000245269845605419,5.5,1.0,0.0,0.0,0.0,25721,0.470504030739094,0.510660739847811,0.475777894974761,1: Low-education type,3: South,8.5,1: Flat plains,,
5041,Arkansas,2004.0,0.000245269845605419,2.28571428571429,1.0,0.0,0.0,0.0,25721,0.471548703573931,0.522214435879467,0.464190609670638,1: Low-education type,3: South,8.5,1: Flat plains,,
5043,Arkansas,2008.0,0.000313555200347837,5.625,1.0,0.0,0.0,0.0,29730,0.484876359504356,0.700719658027163,0.281586494237325,0: Not low-education type,3: South,8.2,4: Irregular plains,,
5043,Arkansas,2004.0,0.000313555200347837,2.25,1.0,0.0,0.0,0.0,29730,0.487281527292283,0.713041140091422,0.271632159182576,0: Not low-education type,3: South,8.2,4: Irregular plains,,
5045,Arkansas,2004.0,0.0022980112238825,4.07692307692308,1.0,0.0,0.0,0.0,40313,0.489455294191053,0.879027058505439,0.0922089806784385,0: Not low-education type,3: South,4.3,9: Plains with hills,,
5045,Arkansas,2008.0,0.0022980112238825,9.0,1.0,0.0,0.0,0.0,40313,0.490352793679766,0.86442287305143,0.101108990845986,0: Not low-education type,3: South,4.3,9: Plains with hills,,
5047,Arkansas,2008.0,0.00041668002179557,6.72727272727273,1.0,0.0,0.0,0.0,31222,0.494925667891821,0.960118492511931,0.0073509243513083,0: Not low-education type,3: South,4.2,20: Low mountains,,
5047,Arkansas,2004.0,0.00041668002179557,2.66666666666667,1.0,0.0,0.0,0.0,31222,0.496574770258981,0.965747702589808,0.0074631021999443,0: Not low-education type,3: South,4.2,20: Low mountains,,
5049,Arkansas,2004.0,0.000263386368292183,2.0,1.0,0.0,0.0,0.0,26640,0.486132958026327,0.976156966636311,0.0026492259292987,0: Not low-education type,3: South,5.2,14: Open hills,,
5049,Arkansas,2008.0,0.000263386368292183,4.58333333333333,1.0,0.0,0.0,0.0,26640,0.488289452430948,0.97367145856889,0.0030689710870618,0: Not low-education type,3: South,5.2,14: Open hills,,
5051,Arkansas,2008.0,0.0020039661248897,8.5,1.0,0.0,0.0,0.0,32006,0.485423898950186,0.888044251118826,0.079039273913589,0: Not low-education type,3: South,5.5,16: Open low mountains,,
5051,Arkansas,2004.0,0.0020039661248897,3.2,1.0,0.0,0.0,0.0,32006,0.485694523736331,0.892879100610426,0.078026876290018,0: Not low-education type,3: South,5.5,16: Open low mountains,,
5053,Arkansas,2004.0,0.000390202027099531,3.25,1.0,0.0,0.0,0.0,40276,0.499353929284624,0.956948196875367,0.0291906495947375,0: Not low-education type,3: South,4.7,4: Irregular plains,,
5053,Arkansas,2008.0,0.000390202027099531,7.33333333333333,1.0,0.0,0.0,0.0,40276,0.498306806637318,0.957331527260413,0.0251157015464499,0: Not low-education type,3: South,4.7,4: Irregular plains,,
5055,Arkansas,2008.0,0.000981079382421678,7.11111111111111,1.0,0.0,0.0,0.0,32920,0.489875502591678,0.975124739621179,0.005546674417478,0: Not low-education type,3: South,5.6,4: Irregular plains,,
5055,Arkansas,2004.0,0.000981079382421678,2.875,1.0,0.0,0.0,0.0,32920,0.489089791527941,0.976642933975311,0.0034318496132766,0: Not low-education type,3: South,5.6,4: Irregular plains,,
5057,Arkansas,2008.0,0.000438977280486972,5.5,1.0,0.0,0.0,0.0,27542,0.481789250353607,0.67605198019802,0.297560113154173,1: Low-education type,3: South,5.6,4: Irregular plains,,
5057,Arkansas,2004.0,0.000438977280486972,2.33333333333333,1.0,0.0,0.0,0.0,27542,0.485307561708241,0.678333550999086,0.299682208001393,1: Low-education type,3: South,5.6,4: Irregular plains,,
5059,Arkansas,2008.0,0.000723267328802345,7.69230769230769,1.0,0.0,0.0,0.0,32434,0.506307847389804,0.869169441304945,0.108378898494059,0: Not low-education type,3: South,5.1,15: Open high hills,,
5059,Arkansas,2004.0,0.000723267328802345,3.08333333333333,1.0,0.0,0.0,0.0,32434,0.496926394387049,0.876798300666216,0.102539345370281,0: Not low-education type,3: South,5.1,15: Open high hills,,
5061,Arkansas,2008.0,0.000334458880371026,5.33333333333333,1.0,0.0,0.0,0.0,27475,0.481889307447117,0.762242828165749,0.212547087800637,0: Not low-education type,3: South,5.4,15: Open high hills,,
5061,Arkansas,2004.0,0.000334458880371026,2.0,1.0,0.0,0.0,0.0,27475,0.485026088199557,0.765563576584947,0.214352083482239,0: Not low-education type,3: South,5.4,15: Open high hills,,
5063,Arkansas,2004.0,0.000631291136700312,2.35294117647059,1.0,0.0,0.0,0.0,32835,0.489382377318586,0.953842636257109,0.0208922804309926,0: Not low-education type,3: South,5.9,14: Open hills,,
5063,Arkansas,2008.0,0.000631291136700312,5.31578947368421,1.0,0.0,0.0,0.0,32835,0.489779413815221,0.951114085724644,0.020273850358348,0: Not low-education type,3: South,5.9,14: Open hills,,
5065,Arkansas,2008.0,0.000312161621679625,4.5,1.0,0.0,0.0,0.0,26225,0.516409619179884,0.964987939478108,0.0130107448285944,0: Not low-education type,3: South,6.2,19: High hills,,
5065,Arkansas,2004.0,0.000312161621679625,2.0,1.0,0.0,0.0,0.0,26225,0.5148756660746,0.966474245115453,0.013765541740675,0: Not low-education type,3: South,6.2,19: High hills,,
5067,Arkansas,2004.0,0.000372085504412767,2.28571428571429,1.0,0.0,0.0,0.0,26154,0.487747122638912,0.811388292306845,0.173082218183821,1: Low-education type,3: South,8.1,1: Flat plains,,
5067,Arkansas,2008.0,0.000372085504412767,6.11111111111111,1.0,0.0,0.0,0.0,26154,0.490036736056997,0.807803629077146,0.169987754647668,1: Low-education type,3: South,8.1,1: Flat plains,,
5069,Arkansas,2004.0,0.0012542208013913,2.8125,1.0,0.0,0.0,0.0,31151,0.49058989626174,0.463188263458351,0.51810201951998,0: Not low-education type,3: South,7.4,4: Irregular plains,,
5069,Arkansas,2008.0,0.0012542208013913,6.64705882352941,1.0,0.0,0.0,0.0,31151,0.492125481787784,0.436059422620415,0.542690864537867,0: Not low-education type,3: South,7.4,4: Irregular plains,,
5071,Arkansas,2004.0,0.000525379157916154,2.28571428571429,1.0,0.0,0.0,0.0,28712,0.496268343815514,0.957400419287212,0.0164360587002096,0: Not low-education type,3: South,4.7,20: Low mountains,,
5071,Arkansas,2008.0,0.000525379157916154,5.8,1.0,0.0,0.0,0.0,28712,0.496552543984784,0.952131875099065,0.0167221429703598,0: Not low-education type,3: South,4.7,20: Low mountains,,
5073,Arkansas,2008.0,0.000203462485559041,6.0,1.0,0.0,0.0,0.0,24312,0.487445554701512,0.611965155008967,0.374327440430438,1: Low-education type,3: South,7.2,2: Smooth plains,,
5073,Arkansas,2004.0,0.000203462485559041,2.0,1.0,0.0,0.0,0.0,24312,0.489635716914019,0.609346252913038,0.376916472464124,1: Low-education type,3: South,7.2,2: Smooth plains,,
